id,name,brand,description,category_id
a2ef1845-6bd6-48db-a740-a2de49dea2f2,Ivory Tag Women Furry Foldover Sling Bag,Ivory Tag,,2e7c5915-23bf-4e74-b583-ed8d5a168d5e
50c1250e-920f-46ba-b039-315c0625b39b,Ivory Tag Women Houndstooth Sling Bag,Ivory Tag,,2e7c5915-23bf-4e74-b583-ed8d5a168d5e
45ee1e24-1dd5-4b69-af37-b5d3e5334e44,Ivory Tag Women Intermeshed Turquoise Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
d57e4c61-3412-4845-8c77-a27c82bff5b1,Ivory Tag Women Lapiz Lazuli Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
8747a9e6-1bb1-45d4-8aad-bdfd8f2cbd47,Ivory Tag Women Mesh Cluster Turquoise and Cream Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
c2b6a6d3-32f2-4b0a-851b-786e648c4aab,Ivory Tag Women Metal Charmed Turquoise Blue and Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
a39ff8c7-7190-46bc-8602-f2813918dcf5,Ivory Tag Women Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
66d30583-1ca1-4ea5-a859-571c7823c6a8,Ivory Tag Women Placid Pastel Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
65580867-f5ef-4369-8fa7-f470e45bab48,Ivory Tag Women Rock Array and Red Jewellery Set,Ivory Tag,,5292d978-64d1-4bc8-aa74-c6a94bf8a51a
9bb290e6-0250-4a98-b0dd-b744b2634e1e,Ivory Tag Women Sling Bag,Ivory Tag,,2e7c5915-23bf-4e74-b583-ed8d5a168d5e
d238b83e-0120-4761-92b5-b1f4287ab7c6,Ivory Tag Women Sparkling Coral Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
35e93850-6c11-4845-9698-ff549f036cdf,Ivory Tag Women Sparkling Terra Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
1129675c-3698-4d26-8fdb-b9a8fd41ad93,Ivory Tag Women Tangerine Coral and Orange Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
c18b3394-7ee7-44c6-9f5c-c17335196b2a,Ivory Tag Women Tangled Coral Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
46d510dc-3afe-42fc-ba16-4e42ed395443,Ivory Tag Women Tasseled Rose Sling Bag,Ivory Tag,,2e7c5915-23bf-4e74-b583-ed8d5a168d5e
d3966d4f-70ef-4d8b-921f-285491b0246a,Ivory Tag Women Vibrant Necklace,Ivory Tag,,b3597710-ef4f-4027-b225-43f46032b595
d61dbf2d-1e3d-40d7-8a00-68db0bfa6a54,Ivory Tag Women and Brown Floral Print Handbag,Ivory Tag,,2e7c5915-23bf-4e74-b583-ed8d5a168d5e
45c7c606-9a32-481b-a3c5-a0810f2bf8c8,JAG Men Chocolate Leather Wallet,JAG,,3dc483de-f87b-474c-bcb4-89cb5d864221
82b564b0-11c4-476b-ac7e-e7f127898542,JAG Men Leather Wallet,JAG,,3dc483de-f87b-474c-bcb4-89cb5d864221
5a049217-8561-4bcd-bbde-6257271a7a30,Jack & Jones Men & Green Polo T-shirt,Jack & Jones,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
f5a57163-e6c6-4e2e-8347-2975c3793175,Jack & Jones Men & Green Shirt,Jack & Jones,,f59fe3f7-dfb5-4e97-87bd-3a96f6dab1d3
ece067ee-6ea2-4d61-8b4c-4c641d2eaba7,Jack & Jones Men & Navy Blue T-shirt,Jack & Jones,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
02df6b6a-929e-4178-840b-2b3bed32e8e8,Jack & Jones Men Check Shirt,Jack & Jones,,f59fe3f7-dfb5-4e97-87bd-3a96f6dab1d3
b44d794b-354b-4333-b8cc-11f647956b02,Jack & Jones Men Dino T-shirt,Jack & Jones,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
ef2709af-3238-4b6f-b6a9-70538c7e8075,Jack & Jones Men Jeans,Jack & Jones,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
950f5e40-5ca5-495c-a377-daf94c9b14cd,Jack & Jones Men Note T-shirt,Jack & Jones,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
ec40451e-a159-40c5-a3bc-c27018994491,Jack & Jones Men Polo T-shirt,Jack & Jones,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
c75a7718-3f60-4096-b635-f0aa222279df,Jack & Jones Men T-shirt,Jack & Jones,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
d8a48439-ca93-41bb-a5d6-836639ea913e,Jealous 21 Women & Beige Long Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
0536f8a6-6336-4f49-8a97-c05ae11a79a3,Jealous 21 Women Aliah Jegging,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
2c5c3509-796f-4d7d-8d85-83e8df5f14e9,Jealous 21 Women Band With Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
428bc04f-30d3-4d9a-a13e-be087ab61d68,Jealous 21 Women Basic Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
54861e50-4e32-42df-bd28-5d85851585d7,Jealous 21 Women Black Flower Print Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
04cf9752-1520-4cd7-8278-a2503df5b26c,Jealous 21 Women Black Long Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
be0e6bad-1e94-44d3-9ebc-3571ac4053f4,Jealous 21 Women Blue Patterned Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
1e165862-6f97-42b2-bfbf-b68258c8f92a,Jealous 21 Women Capris,Jealous 21,,e7153cf4-8715-40b8-bc2d-ab745a54d1d8
288d705e-25b1-4b19-9dda-f8829ed5d65f,Jealous 21 Women Casual Top Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
defaaf65-e2ff-4331-ba55-bf605df95eb5,Jealous 21 Women Cat T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
ee9c7123-69fa-421e-98aa-9599bc1265c3,Jealous 21 Women Check Shirt,Jealous 21,,f59fe3f7-dfb5-4e97-87bd-3a96f6dab1d3
cd302593-b998-442c-a517-be405c5cc35a,Jealous 21 Women Check Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
8f9ab92b-72a6-473a-b7c9-6e110294ac5b,Jealous 21 Women Check Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
a362961a-6724-4543-846f-717ecfdb79d9,Jealous 21 Women Checks Shirt,Jealous 21,,f59fe3f7-dfb5-4e97-87bd-3a96f6dab1d3
753ea9b6-e350-430e-a8a2-433b6910af05,Jealous 21 Women Checks Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
e06b2516-a70c-46d2-a69b-0fe4d8678db7,Jealous 21 Women Chic Melange Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
67a6864e-9151-4f6b-85a0-aef0cc4d1809,Jealous 21 Women Clever Disguise Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5b5f0829-cbd3-4645-90bb-3badc94870a3,Jealous 21 Women Cropped Denim Shorts,Jealous 21,,1d27d774-798c-44bb-9544-45646409e6bb
25ae09b3-e298-41fd-bc46-de809a27072d,Jealous 21 Women Dark Jegging,Jealous 21,,bbad429b-9109-4d10-a02c-49d0489b603c
ae974cf4-007a-4d8d-8899-d9e7648c2d12,Jealous 21 Women Dark Jeggings,Jealous 21,,4c9cd74d-ad97-401c-befd-a77b116ebe82
7328aaa2-20a1-4b6f-9dda-40a8c3ed59ca,Jealous 21 Women Dark Jeggning,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
ac3cb3ee-76b3-4825-88bd-6108c0365e78,Jealous 21 Women Dark Tunic,Jealous 21,,79754975-cd05-47ff-a6c5-11394f4c08da
e1962e1b-1783-4f4b-8e84-ff9e67387ff1,Jealous 21 Women Design Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
fcba29f1-f92d-498a-9454-46c8c6637da0,Jealous 21 Women Did You Year Something Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
645b62cd-8e77-4946-9355-38dbaf90ffb8,Jealous 21 Women Dress,Jealous 21,,61e3e602-6872-47ec-a596-ce39d96aa646
18b78ee4-c6d3-4947-86a1-6ac270c30f9a,Jealous 21 Women Edie Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
3143a479-985a-4a9a-a001-f92bf372d9ac,Jealous 21 Women Floral Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
32bc2aef-0272-4ae4-8b8a-d62c0ef2e71f,Jealous 21 Women Flower Black Stripe Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
4c123656-0dd3-430c-9864-cf30aef65557,Jealous 21 Women Flower Printed Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
dfb4b334-ff54-4d5f-a822-39c95412f871,Jealous 21 Women Flower Top Purple Stripes Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
cd5014d3-a1c4-46e3-8842-b84d24883610,Jealous 21 Women Frills Florals Aubergine Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5b41f2d4-27be-4e99-97e5-51cd79c895a9,Jealous 21 Women Girl With Fan T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
37b3e19e-09eb-4e82-b69c-4f8c44a10d1d,Jealous 21 Women Graphic Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
18991a6a-0b59-4c45-b4d7-c951528d25b1,Jealous 21 Women Hip Fit Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
b081efaa-faa6-4b40-bf6e-c74676162826,Jealous 21 Women Jace T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
9a08c2c9-9726-4721-b71d-dd0a00b5a5b0,Jealous 21 Women Jealous Cailyn Top White Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
e07a489c-cb71-4dee-ac64-57ad7638b0a0,Jealous 21 Women Jealous Calandra Top Pink Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
45b52323-ddfe-46ad-8e89-dcaa07eb31a1,Jealous 21 Women Jealous Caley Top Pink Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
9b38d4d4-562a-47c2-8b67-455342ccc2c2,Jealous 21 Women Jealous Eara Top Red T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
e9455c5b-c12f-4faf-9d74-a878faedc7a2,Jealous 21 Women Jealous Ebony Top Brown Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
dd8ff955-0d77-4a7c-854e-2831a1e2b2cc,Jealous 21 Women Jealous Ece Top Blue Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
a545f5af-cccf-49c6-a361-a9b15546643c,Jealous 21 Women Jealous Edana Teal Top Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
7c57cb94-e8a4-48df-8415-26d7f522c1a4,Jealous 21 Women Jealous Edna Top Grey Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
44f60f81-63cb-42f8-be6f-640c88326191,Jealous 21 Women Jealous Eirny Top Green T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
be0672a3-c5d7-492e-9df0-c1e5c833404c,Jealous 21 Women Jealous Frills and florals Top Purple Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
ec8958ac-7ceb-4246-b469-78c6b90289aa,Jealous 21 Women Jealous Gaius Top Pink Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
d6dd9315-7b08-457e-ba63-0cd21cae8694,Jealous 21 Women Jealous Gale Coral Top Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
2e12fa18-f6a4-4156-bf56-4178d7f1b1b7,Jealous 21 Women Jealous Jegging,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
2ee4b3d9-0b25-4d7e-9fdc-e269eeb757e0,Jealous 21 Women Jealous Mabel T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
3dfb4ee7-34ac-4ec5-b5ac-43b24d1f1365,Jealous 21 Women Jealous Mabon Top Yellow Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
d6c7d646-ea58-4816-882c-06e803ad3f8f,Jealous 21 Women Jealous Macrae Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
e537297f-7a7e-4ce3-8e92-fd89225834c7,Jealous 21 Women Jealous Modele Coral Top T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
c6021d63-2b9b-46bd-9330-035344109472,Jealous 21 Women Jealous Paiva Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
95dee8b1-450d-4c01-b3ae-e961e9fefd1e,Jealous 21 Women Jealous Pam Top Grey Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
6d570ea6-b434-4c4f-8b16-1d7b63ea6603,Jealous 21 Women Jealous Panthea Purple Top Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
63d57c1e-a60e-4ea0-b8cb-7cfef2f6192c,Jealous 21 Women Jealous Rae Top Green Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
29f1459e-739b-48f2-a34b-f0adcc644180,Jealous 21 Women Jealous Rain Top Blue Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
3eeb9185-2418-4a31-9480-69bb1b293458,Jealous 21 Women Jealous Ran Top Pink Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
a1f97e06-1ae5-4a3f-8005-82bb77978d67,Jealous 21 Women Jealous Ranae Top White Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
8478eb68-fff2-466c-8479-48057cfd6d46,Jealous 21 Women Jealous Randa Top Black Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
dc4ef8fe-f4d9-48e1-aff9-97d3d85182db,Jealous 21 Women Jealous Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
d0a586fa-a092-4a75-b4da-4a502dc120cb,Jealous 21 Women Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
b9b3d23f-5fa2-476a-9a8c-d6b2aade4cdb,Jealous 21 Women Jegging,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
2a914bcd-96ee-446d-a0b2-833f36ca3191,Jealous 21 Women Jeggings,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
28e82bb2-7c3c-4bc9-9f38-f36c52bd71bb,Jealous 21 Women Jelaous Cais Top Green Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
bfaba406-048e-49f5-9880-92eb95a68127,Jealous 21 Women Knit Butterfly Print Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
07ad6ed9-6c86-4ddc-b262-159a139cffbc,Jealous 21 Women Knit Design Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
b7637cd9-40e7-485c-850e-edbbefcad977,Jealous 21 Women Knit T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
60ed30ee-1910-4f39-9f62-e6239923f50a,Jealous 21 Women Knit Teal Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
c85edb44-6029-4226-bf34-b2f6b9fb858a,Jealous 21 Women Knit Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5e2d706c-3cb0-4981-be42-eaad23d2373b,Jealous 21 Women Knit With Face Printed Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
9892e356-b336-4e45-9e35-19101434c4bf,Jealous 21 Women Lady With The Hat Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
afecea4b-bd87-44b5-bbfc-f38d523876f1,Jealous 21 Women Lavender Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
51f2c15b-01c2-4a99-9433-04e651d51ece,Jealous 21 Women Love Being Adored Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
ecfb828a-5d86-4703-a746-da1f23da4b5f,Jealous 21 Women Magic Colour Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
c686a2fc-e40d-4e79-9a8d-551c72031913,Jealous 21 Women Medium Dark Jegging,Jealous 21,,bbad429b-9109-4d10-a02c-49d0489b603c
8b265e86-361e-4072-bf0c-377622510614,Jealous 21 Women Navy Capris,Jealous 21,,e7153cf4-8715-40b8-bc2d-ab745a54d1d8
8c653c0a-dd71-442d-84dc-06df7ab0b6e0,Jealous 21 Women Neckline Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
22136eda-80c1-4fb5-bbe4-e04b327e95a2,Jealous 21 Women Off Flower Printed Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5b51feca-c365-493c-a2fa-81813cf8f652,Jealous 21 Women Paris Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
6460fd62-a51e-471e-b929-b6e8a6695d31,Jealous 21 Women Party Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
d0d0e927-a92b-4ca3-b79f-e6c32b6da5a6,Jealous 21 Women Peace Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
60bb84cf-1733-485b-83a4-50b1482e420a,Jealous 21 Women Plain Top,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
c0c0b7ed-a6ca-48d0-9961-165a8996983e,Jealous 21 Women Printed & Blue Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
9e14d89d-9241-4f0d-b04a-952993c86118,Jealous 21 Women Printed Dress,Jealous 21,,61e3e602-6872-47ec-a596-ce39d96aa646
14f4bcfd-3408-4b7d-b36a-97484640a6af,Jealous 21 Women Printed Rach Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
88559048-acee-41b6-8cd2-cb4561d23d57,Jealous 21 Women Printed T-Shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
161da81f-5aea-4154-84ac-28469fc8277a,Jealous 21 Women Printed T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
2842fc70-6856-4586-9995-57a6cbd2b43e,Jealous 21 Women Printed Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5851ebd6-68ca-433c-ae05-b3308691774f,Jealous 21 Women Printed Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
57f3fbd1-0786-419c-a2d1-daaacd229ce7,Jealous 21 Women Printed Tunic,Jealous 21,,79754975-cd05-47ff-a6c5-11394f4c08da
02362127-197e-4f4a-9917-908abb016d9f,Jealous 21 Women Purple Printed T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
45355f55-9d68-4759-a47c-e18ffc4cec90,Jealous 21 Women Rinse Wash Jegging,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
76b5f64b-78b7-48cd-8219-154f02089911,Jealous 21 Women Sequined Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
9e1708cf-63e4-45c9-860b-1febd43b2ecd,Jealous 21 Women Shimmery Falling Neck Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
bcf469fe-061b-4b97-ba81-5949dfe5ed72,Jealous 21 Women Shimmery Flower Print Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
c59d7701-7d01-476d-af80-7710cf474e6a,Jealous 21 Women Shimmery Halter Neck Top,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
cee29472-2eeb-4b0f-9a71-0dabc52bf7df,Jealous 21 Women Shimmery Patch Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
b19e388c-9f3a-4a38-a61b-dad459b1fda4,Jealous 21 Women Shirt,Jealous 21,,f59fe3f7-dfb5-4e97-87bd-3a96f6dab1d3
e0eb8ad5-40ad-426a-83aa-28366ba1ecaa,Jealous 21 Women Shorts,Jealous 21,,1d27d774-798c-44bb-9544-45646409e6bb
879f34aa-ccfc-4872-92c0-fff69805ee7e,Jealous 21 Women Skirts,Jealous 21,,5fd77d78-a9c6-4251-bf03-f447813ba14b
a70e99fa-3cdb-43e4-8ffe-fae9a0f05d8c,Jealous 21 Women Sleeveless Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
b88c78ce-dba1-4b61-87ab-cdf1e5e31608,Jealous 21 Women Sleevless Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
b1566f58-0e81-49b5-9993-e56ee447cd7b,Jealous 21 Women Sleevless V Nech Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
2a3d3b57-9d3f-45d4-8e39-44f198eac0a0,Jealous 21 Women Solid Knit Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
c7eb42d0-b361-4f70-9872-be9f62ec8549,Jealous 21 Women Solid Shrug,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
05a5b630-cc82-476f-ac04-d51eac73f9dd,Jealous 21 Women Solid Sweater,Jealous 21,,cdadab1e-4088-4636-a703-ba2ce029abdc
e53a9d6a-1c65-4638-9b3c-6b06af808ebf,Jealous 21 Women Solid Sweaters,Jealous 21,,cdadab1e-4088-4636-a703-ba2ce029abdc
76a6ff55-45d2-4963-b88e-9dbff4d982a4,Jealous 21 Women Solid Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
49dd1b2c-7635-46d9-91c0-d2d5addea903,Jealous 21 Women Solid Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
4f31b63a-df63-4c93-8a88-96fb153a069c,Jealous 21 Women Stripes Sweater,Jealous 21,,cdadab1e-4088-4636-a703-ba2ce029abdc
e17fa7a2-c419-4b67-a6af-ef0f5d32254e,Jealous 21 Women Stripes Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
b8d171f3-b2dc-4685-8522-467124486397,Jealous 21 Women Supper Skinny Zipped Ankle Light Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
a6539147-88b9-42e4-86b3-aff15a1508dc,Jealous 21 Women Supper Skinny Zipped Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
ab739ecc-259a-4d1a-a2ed-80798f1aa650,Jealous 21 Women Supper Skinny Zipped Medium Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
b6185719-4694-4172-8eef-e762048c3663,Jealous 21 Women Supper Zipped Ankle Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
d2c5ad57-978a-4033-8421-456859437aad,Jealous 21 Women Sweater,Jealous 21,,cdadab1e-4088-4636-a703-ba2ce029abdc
c6397a5d-d96a-4f71-980c-307f1a570087,Jealous 21 Women T-shirt,Jealous 21,,031d5f19-119e-48b5-b1bc-3942fc4b7bba
1ff87d43-a332-47a9-9377-469aa53f487a,Jealous 21 Women Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
d699d8e6-d1e2-4264-abd5-3f3c9bf94c57,Jealous 21 Women Top With Purple Flower Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
93f18029-5800-49f9-9926-629cf48abc9e,Jealous 21 Women Top With Sequins Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5de3f688-995b-4e5e-8557-17a4d1061e23,Jealous 21 Women Trendy Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
1e19202e-e1ed-436c-ac98-b49b3979cb98,Jealous 21 Women Tube Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
8c121963-4dc8-4503-b397-9b851415f5e4,Jealous 21 Women Tunic Mirror Print Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
d38d17a0-3b66-48c0-b2e4-a1e789d2476d,Jealous 21 Women Tunic With Butterfly Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
e6778125-43b4-410b-9535-b0c373aea540,Jealous 21 Women Tunic With Mirror Print Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
f98d6785-3af3-4e60-8317-e4e14574b2b4,Jealous 21 Women Uaine Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
1a42a5e5-f0d8-473c-a2ab-e1aef16d8f9f,Jealous 21 Women Ummi Shirt,Jealous 21,,f59fe3f7-dfb5-4e97-87bd-3a96f6dab1d3
8a4cb8b9-88f9-42b6-9075-7354d5d82fe6,Jealous 21 Women Una Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
e4b06af9-d00f-4161-9a9a-9e04f305a115,Jealous 21 Women Uri Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
4a05a9c0-8b5f-409d-a9d3-f68c82ea9758,Jealous 21 Women V Neck Graphic Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
c7ec56ce-3ca5-4b65-b56b-eea789a5e0bc,Jealous 21 Women V Neck Party Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
b1bf36bc-5664-4507-a06a-d37bcc1243fd,Jealous 21 Women V Neck Sequined Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
76b69210-285a-490a-8599-d6c2e6c4c04a,Jealous 21 Women V Neck With Sequins Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
c76b3b6e-a34a-4d03-bdd8-ec4f119ca1cd,Jealous 21 Women Washed Capris,Jealous 21,,e7153cf4-8715-40b8-bc2d-ab745a54d1d8
e4e4256c-3ef5-453f-b443-891b9efcf517,Jealous 21 Women Washed Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
1fbf24a5-1f21-407d-bab2-9a68853789c0,Jealous 21 Women Washed Jeggings,Jealous 21,,4c9cd74d-ad97-401c-befd-a77b116ebe82
910a3125-d68e-411e-8a8c-68b63180bf67,Jealous 21 Women Washed Light Capris,Jealous 21,,e7153cf4-8715-40b8-bc2d-ab745a54d1d8
84fa7365-aa6d-4b36-97ba-1b1f1e9a07c1,Jealous 21 Women Washed Light Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
b2ba6c4c-b5fc-49d1-9c2a-6f0862ea27bc,Jealous 21 Women Washed Light Jeggings,Jealous 21,,4c9cd74d-ad97-401c-befd-a77b116ebe82
9f342094-4888-46c2-8e93-ac92c1313321,Jealous 21 Women Washed Shorts,Jealous 21,,1d27d774-798c-44bb-9544-45646409e6bb
532e2068-c2f0-4858-b617-0e2d94c00305,Jealous 21 Women Washed Waistcoat,Jealous 21,,d394d6e3-9b9d-45ed-882a-c23d00cf3fcf
19fbecfc-4ba1-4717-a980-0cc125dcd86b,Jealous 21 Women White Lady With The Hat Top,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
5c700fe6-ced8-47f5-b9d5-045bd900599e,Jealous 21 Women Zipped Ankle Shimmer Jeans,Jealous 21,,9d0a5948-b15d-4006-9a4e-3eb44d10c6b7
612be3c5-74ad-4997-b3fc-9631e85d2caf,Jealous 21 Women jealous Surf Island Forever top Pink Tops,Jealous 21,,df04c616-67ca-4399-9489-43ee34612ab2
